route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
R013,WEEKDAY,R013_D1_T03,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T04,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T05,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T06,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T07,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T08,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T09,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T10,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T11,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T12,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T13,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T14,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKDAY,R013_D1_T15,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKEND,R013_D1_T16,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKEND,R013_D1_T17,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKEND,R013_D1_T18,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKEND,R013_D1_T19,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R013,WEEKEND,R013_D1_T20,Teshie to Osu,1,BLOCK_R013_1,SHAPE_R013_1
R014,WEEKDAY,R014_D0_T01,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T02,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T03,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T04,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T05,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T06,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T07,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T08,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T09,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T10,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T11,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T12,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T13,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T14,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D0_T15,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKEND,R014_D0_T16,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKEND,R014_D0_T17,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKEND,R014_D0_T18,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKEND,R014_D0_T19,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKEND,R014_D0_T20,Dome to Achimota,0,BLOCK_R014_0,SHAPE_R014_0
R014,WEEKDAY,R014_D1_T01,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T02,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T03,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T04,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T05,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T06,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T07,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T08,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T09,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T10,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T11,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T12,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T13,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T14,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKDAY,R014_D1_T15,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKEND,R014_D1_T16,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKEND,R014_D1_T17,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKEND,R014_D1_T18,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKEND,R014_D1_T19,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R014,WEEKEND,R014_D1_T20,Dome to Achimota,1,BLOCK_R014_1,SHAPE_R014_1
R015,WEEKDAY,R015_D0_T01,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T02,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T03,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T04,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T05,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T06,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T07,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T08,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T09,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T10,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T11,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T12,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T13,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T14,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D0_T15,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKEND,R015_D0_T16,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKEND,R015_D0_T17,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKEND,R015_D0_T18,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKEND,R015_D0_T19,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKEND,R015_D0_T20,Spintex to Circle,0,BLOCK_R015_0,SHAPE_R015_0
R015,WEEKDAY,R015_D1_T01,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T02,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T03,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T04,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T05,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T06,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T07,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T08,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T09,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T10,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T11,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T12,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T13,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T14,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKDAY,R015_D1_T15,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKEND,R015_D1_T16,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKEND,R015_D1_T17,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKEND,R015_D1_T18,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKEND,R015_D1_T19,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R015,WEEKEND,R015_D1_T20,Spintex to Circle,1,BLOCK_R015_1,SHAPE_R015_1
R016,WEEKDAY,R016_D0_T01,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T02,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T03,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T04,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T05,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T06,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T07,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T08,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T09,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T10,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T11,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T12,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T13,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T14,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D0_T15,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKEND,R016_D0_T16,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKEND,R016_D0_T17,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKEND,R016_D0_T18,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKEND,R016_D0_T19,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKEND,R016_D0_T20,East Legon to Accra Central,0,BLOCK_R016_0,SHAPE_R016_0
R016,WEEKDAY,R016_D1_T01,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T02,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T03,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T04,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T05,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T06,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T07,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T08,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T09,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T10,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T11,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T12,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T13,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T14,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKDAY,R016_D1_T15,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKEND,R016_D1_T16,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKEND,R016_D1_T17,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKEND,R016_D1_T18,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKEND,R016_D1_T19,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R016,WEEKEND,R016_D1_T20,East Legon to Accra Central,1,BLOCK_R016_1,SHAPE_R016_1
R017,WEEKDAY,R017_D0_T01,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T02,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T03,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T04,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T05,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T06,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T07,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T08,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T09,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T10,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T11,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T12,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T13,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T14,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D0_T15,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKEND,R017_D0_T16,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKEND,R017_D0_T17,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKEND,R017_D0_T18,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKEND,R017_D0_T19,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKEND,R017_D0_T20,Ablekuma to Kaneshie,0,BLOCK_R017_0,SHAPE_R017_0
R017,WEEKDAY,R017_D1_T01,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T02,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T03,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T04,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T05,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T06,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T07,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T08,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T09,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T10,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T11,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T12,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T13,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T14,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKDAY,R017_D1_T15,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKEND,R017_D1_T16,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKEND,R017_D1_T17,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKEND,R017_D1_T18,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKEND,R017_D1_T19,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R017,WEEKEND,R017_D1_T20,Ablekuma to Kaneshie,1,BLOCK_R017_1,SHAPE_R017_1
R018,WEEKDAY,R018_D0_T01,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T02,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T03,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T04,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T05,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T06,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T07,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T08,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T09,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T10,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T11,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T12,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T13,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T14,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D0_T15,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKEND,R018_D0_T16,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKEND,R018_D0_T17,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKEND,R018_D0_T18,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKEND,R018_D0_T19,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKEND,R018_D0_T20,Haatso to Legon,0,BLOCK_R018_0,SHAPE_R018_0
R018,WEEKDAY,R018_D1_T01,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T02,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T03,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T04,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T05,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T06,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T07,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T08,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T09,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T10,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T11,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T12,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T13,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T14,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKDAY,R018_D1_T15,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKEND,R018_D1_T16,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKEND,R018_D1_T17,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKEND,R018_D1_T18,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKEND,R018_D1_T19,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R018,WEEKEND,R018_D1_T20,Haatso to Legon,1,BLOCK_R018_1,SHAPE_R018_1
R019,WEEKDAY,R019_D0_T01,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T02,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T03,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T04,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T05,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T06,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T07,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T08,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T09,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T10,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T11,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T12,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T13,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T14,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D0_T15,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKEND,R019_D0_T16,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKEND,R019_D0_T17,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKEND,R019_D0_T18,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKEND,R019_D0_T19,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKEND,R019_D0_T20,Pokuase to Achimota,0,BLOCK_R019_0,SHAPE_R019_0
R019,WEEKDAY,R019_D1_T01,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T02,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T03,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T04,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T05,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T06,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T07,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T08,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T09,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T10,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T11,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T12,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T13,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T14,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKDAY,R019_D1_T15,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKEND,R019_D1_T16,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKEND,R019_D1_T17,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKEND,R019_D1_T18,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
R019,WEEKEND,R019_D1_T19,Pokuase to Achimota,1,BLOCK_R019_1,SHAPE_R019_1
