trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
R011_D1_T05,06:05:00,06:07:00,S001,1,0,0
R011_D1_T05,06:13:00,06:15:00,S002,2,0,0
R011_D1_T06,06:05:00,06:07:00,S001,1,0,0
R011_D1_T06,06:13:00,06:15:00,S002,2,0,0
R011_D1_T07,06:05:00,06:07:00,S001,1,0,0
R011_D1_T07,06:13:00,06:15:00,S002,2,0,0
R011_D1_T08,06:05:00,06:07:00,S001,1,0,0
R011_D1_T08,06:13:00,06:15:00,S002,2,0,0
R011_D1_T09,06:05:00,06:07:00,S001,1,0,0
R011_D1_T09,06:13:00,06:15:00,S002,2,0,0
R011_D1_T10,06:05:00,06:07:00,S001,1,0,0
R011_D1_T10,06:13:00,06:15:00,S002,2,0,0
R011_D1_T11,06:05:00,06:07:00,S001,1,0,0
R011_D1_T11,06:13:00,06:15:00,S002,2,0,0
R011_D1_T12,06:05:00,06:07:00,S001,1,0,0
R011_D1_T12,06:13:00,06:15:00,S002,2,0,0
R011_D1_T13,06:05:00,06:07:00,S001,1,0,0
R011_D1_T13,06:13:00,06:15:00,S002,2,0,0
R011_D1_T14,06:05:00,06:07:00,S001,1,0,0
R011_D1_T14,06:13:00,06:15:00,S002,2,0,0
R011_D1_T15,06:05:00,06:07:00,S001,1,0,0
R011_D1_T15,06:13:00,06:15:00,S002,2,0,0
R011_D1_T16,06:05:00,06:07:00,S001,1,0,0
R011_D1_T16,06:13:00,06:15:00,S002,2,0,0
R011_D1_T17,06:05:00,06:07:00,S001,1,0,0
R011_D1_T17,06:13:00,06:15:00,S002,2,0,0
R011_D1_T18,06:05:00,06:07:00,S001,1,0,0
R011_D1_T18,06:13:00,06:15:00,S002,2,0,0
R011_D1_T19,06:05:00,06:07:00,S001,1,0,0
R011_D1_T19,06:13:00,06:15:00,S002,2,0,0
R011_D1_T20,06:05:00,06:07:00,S001,1,0,0
R011_D1_T20,06:13:00,06:15:00,S002,2,0,0
R012_D0_T01,06:05:00,06:07:00,S001,1,0,0
R012_D0_T01,06:13:00,06:15:00,S002,2,0,0
R012_D0_T02,06:05:00,06:07:00,S001,1,0,0
R012_D0_T02,06:13:00,06:15:00,S002,2,0,0
R012_D0_T03,06:05:00,06:07:00,S001,1,0,0
R012_D0_T03,06:13:00,06:15:00,S002,2,0,0
R012_D0_T04,06:05:00,06:07:00,S001,1,0,0
R012_D0_T04,06:13:00,06:15:00,S002,2,0,0
R012_D0_T05,06:05:00,06:07:00,S001,1,0,0
R012_D0_T05,06:13:00,06:15:00,S002,2,0,0
R012_D0_T06,06:05:00,06:07:00,S001,1,0,0
R012_D0_T06,06:13:00,06:15:00,S002,2,0,0
R012_D0_T07,06:05:00,06:07:00,S001,1,0,0
R012_D0_T07,06:13:00,06:15:00,S002,2,0,0
R012_D0_T08,06:05:00,06:07:00,S001,1,0,0
R012_D0_T08,06:13:00,06:15:00,S002,2,0,0
R012_D0_T09,06:05:00,06:07:00,S001,1,0,0
R012_D0_T09,06:13:00,06:15:00,S002,2,0,0
R012_D0_T10,06:05:00,06:07:00,S001,1,0,0
R012_D0_T10,06:13:00,06:15:00,S002,2,0,0
R012_D0_T11,06:05:00,06:07:00,S001,1,0,0
R012_D0_T11,06:13:00,06:15:00,S002,2,0,0
R012_D0_T12,06:05:00,06:07:00,S001,1,0,0
R012_D0_T12,06:13:00,06:15:00,S002,2,0,0
R012_D0_T13,06:05:00,06:07:00,S001,1,0,0
R012_D0_T13,06:13:00,06:15:00,S002,2,0,0
R012_D0_T14,06:05:00,06:07:00,S001,1,0,0
R012_D0_T14,06:13:00,06:15:00,S002,2,0,0
R012_D0_T15,06:05:00,06:07:00,S001,1,0,0
R012_D0_T15,06:13:00,06:15:00,S002,2,0,0
R012_D0_T16,06:05:00,06:07:00,S001,1,0,0
R012_D0_T16,06:13:00,06:15:00,S002,2,0,0
R012_D0_T17,06:05:00,06:07:00,S001,1,0,0
R012_D0_T17,06:13:00,06:15:00,S002,2,0,0
R012_D0_T18,06:05:00,06:07:00,S001,1,0,0
R012_D0_T18,06:13:00,06:15:00,S002,2,0,0
R012_D0_T19,06:05:00,06:07:00,S001,1,0,0
R012_D0_T19,06:13:00,06:15:00,S002,2,0,0
R012_D0_T20,06:05:00,06:07:00,S001,1,0,0
R012_D0_T20,06:13:00,06:15:00,S002,2,0,0
R012_D1_T01,06:05:00,06:07:00,S001,1,0,0
R012_D1_T01,06:13:00,06:15:00,S002,2,0,0
R012_D1_T02,06:05:00,06:07:00,S001,1,0,0
R012_D1_T02,06:13:00,06:15:00,S002,2,0,0
R012_D1_T03,06:05:00,06:07:00,S001,1,0,0
R012_D1_T03,06:13:00,06:15:00,S002,2,0,0
R012_D1_T04,06:05:00,06:07:00,S001,1,0,0
R012_D1_T04,06:13:00,06:15:00,S002,2,0,0
R012_D1_T05,06:05:00,06:07:00,S001,1,0,0
R012_D1_T05,06:13:00,06:15:00,S002,2,0,0
R012_D1_T06,06:05:00,06:07:00,S001,1,0,0
R012_D1_T06,06:13:00,06:15:00,S002,2,0,0
R012_D1_T07,06:05:00,06:07:00,S001,1,0,0
R012_D1_T07,06:13:00,06:15:00,S002,2,0,0
R012_D1_T08,06:05:00,06:07:00,S001,1,0,0
R012_D1_T08,06:13:00,06:15:00,S002,2,0,0
R012_D1_T09,06:05:00,06:07:00,S001,1,0,0
R012_D1_T09,06:13:00,06:15:00,S002,2,0,0
R012_D1_T10,06:05:00,06:07:00,S001,1,0,0
R012_D1_T10,06:13:00,06:15:00,S002,2,0,0
R012_D1_T11,06:05:00,06:07:00,S001,1,0,0
R012_D1_T11,06:13:00,06:15:00,S002,2,0,0
R012_D1_T12,06:05:00,06:07:00,S001,1,0,0
R012_D1_T12,06:13:00,06:15:00,S002,2,0,0
R012_D1_T13,06:05:00,06:07:00,S001,1,0,0
R012_D1_T13,06:13:00,06:15:00,S002,2,0,0
R012_D1_T14,06:05:00,06:07:00,S001,1,0,0
R012_D1_T14,06:13:00,06:15:00,S002,2,0,0
R012_D1_T15,06:05:00,06:07:00,S001,1,0,0
R012_D1_T15,06:13:00,06:15:00,S002,2,0,0
R012_D1_T16,06:05:00,06:07:00,S001,1,0,0
R012_D1_T16,06:13:00,06:15:00,S002,2,0,0
R012_D1_T17,06:05:00,06:07:00,S001,1,0,0
R012_D1_T17,06:13:00,06:15:00,S002,2,0,0
R012_D1_T18,06:05:00,06:07:00,S001,1,0,0
R012_D1_T18,06:13:00,06:15:00,S002,2,0,0
R012_D1_T19,06:05:00,06:07:00,S001,1,0,0
R012_D1_T19,06:13:00,06:15:00,S002,2,0,0
R012_D1_T20,06:05:00,06:07:00,S001,1,0,0
R012_D1_T20,06:13:00,06:15:00,S002,2,0,0
R013_D0_T01,06:05:00,06:07:00,S001,1,0,0
R013_D0_T01,06:13:00,06:15:00,S002,2,0,0
R013_D0_T02,06:05:00,06:07:00,S001,1,0,0
R013_D0_T02,06:13:00,06:15:00,S002,2,0,0
R013_D0_T03,06:05:00,06:07:00,S001,1,0,0
R013_D0_T03,06:13:00,06:15:00,S002,2,0,0
R013_D0_T04,06:05:00,06:07:00,S001,1,0,0
R013_D0_T04,06:13:00,06:15:00,S002,2,0,0
R013_D0_T05,06:05:00,06:07:00,S001,1,0,0
R013_D0_T05,06:13:00,06:15:00,S002,2,0,0
R013_D0_T06,06:05:00,06:07:00,S001,1,0,0
R013_D0_T06,06:13:00,06:15:00,S002,2,0,0
R013_D0_T07,06:05:00,06:07:00,S001,1,0,0
R013_D0_T07,06:13:00,06:15:00,S002,2,0,0
R013_D0_T08,06:05:00,06:07:00,S001,1,0,0
R013_D0_T08,06:13:00,06:15:00,S002,2,0,0
R013_D0_T09,06:05:00,06:07:00,S001,1,0,0
R013_D0_T09,06:13:00,06:15:00,S002,2,0,0
R013_D0_T10,06:05:00,06:07:00,S001,1,0,0
R013_D0_T10,06:13:00,06:15:00,S002,2,0,0
R013_D0_T11,06:05:00,06:07:00,S001,1,0,0
R013_D0_T11,06:13:00,06:15:00,S002,2,0,0
R013_D0_T12,06:05:00,06:07:00,S001,1,0,0
R013_D0_T12,06:13:00,06:15:00,S002,2,0,0
R013_D0_T13,06:05:00,06:07:00,S001,1,0,0
R013_D0_T13,06:13:00,06:15:00,S002,2,0,0
R013_D0_T14,06:05:00,06:07:00,S001,1,0,0
R013_D0_T14,06:13:00,06:15:00,S002,2,0,0
R013_D0_T15,06:05:00,06:07:00,S001,1,0,0
R013_D0_T15,06:13:00,06:15:00,S002,2,0,0
R013_D0_T16,06:05:00,06:07:00,S001,1,0,0
R013_D0_T16,06:13:00,06:15:00,S002,2,0,0
R013_D0_T17,06:05:00,06:07:00,S001,1,0,0
R013_D0_T17,06:13:00,06:15:00,S002,2,0,0
R013_D0_T18,06:05:00,06:07:00,S001,1,0,0
R013_D0_T18,06:13:00,06:15:00,S002,2,0,0
R013_D0_T19,06:05:00,06:07:00,S001,1,0,0
R013_D0_T19,06:13:00,06:15:00,S002,2,0,0
R013_D0_T20,06:05:00,06:07:00,S001,1,0,0
R013_D0_T20,06:13:00,06:15:00,S002,2,0,0
R013_D1_T01,06:05:00,06:07:00,S001,1,0,0
R013_D1_T01,06:13:00,06:15:00,S002,2,0,0
R013_D1_T02,06:05:00,06:07:00,S001,1,0,0
R013_D1_T02,06:13:00,06:15:00,S002,2,0,0
R013_D1_T03,06:05:00,06:07:00,S001,1,0,0
R013_D1_T03,06:13:00,06:15:00,S002,2,0,0
R013_D1_T04,06:05:00,06:07:00,S001,1,0,0
R013_D1_T04,06:13:00,06:15:00,S002,2,0,0
R013_D1_T05,06:05:00,06:07:00,S001,1,0,0
R013_D1_T05,06:13:00,06:15:00,S002,2,0,0
R013_D1_T06,06:05:00,06:07:00,S001,1,0,0
R013_D1_T06,06:13:00,06:15:00,S002,2,0,0
R013_D1_T07,06:05:00,06:07:00,S001,1,0,0
R013_D1_T07,06:13:00,06:15:00,S002,2,0,0
R013_D1_T08,06:05:00,06:07:00,S001,1,0,0
R013_D1_T08,06:13:00,06:15:00,S002,2,0,0
R013_D1_T09,06:05:00,06:07:00,S001,1,0,0
R013_D1_T09,06:13:00,06:15:00,S002,2,0,0
R013_D1_T10,06:05:00,06:07:00,S001,1,0,0
R013_D1_T10,06:13:00,06:15:00,S002,2,0,0
R013_D1_T11,06:05:00,06:07:00,S001,1,0,0
R013_D1_T11,06:13:00,06:15:00,S002,2,0,0
R013_D1_T12,06:05:00,06:07:00,S001,1,0,0
R013_D1_T12,06:13:00,06:15:00,S002,2,0,0
R013_D1_T13,06:05:00,06:07:00,S001,1,0,0
R013_D1_T13,06:13:00,06:15:00,S002,2,0,0
R013_D1_T14,06:05:00,06:07:00,S001,1,0,0
R013_D1_T14,06:13:00,06:15:00,S002,2,0,0
R013_D1_T15,06:05:00,06:07:00,S001,1,0,0
R013_D1_T15,06:13:00,06:15:00,S002,2,0,0
R013_D1_T16,06:05:00,06:07:00,S001,1,0,0
R013_D1_T16,06:13:00,06:15:00,S002,2,0,0
R013_D1_T17,06:05:00,06:07:00,S001,1,0,0
R013_D1_T17,06:13:00,06:15:00,S002,2,0,0
R013_D1_T18,06:05:00,06:07:00,S001,1,0,0
R013_D1_T18,06:13:00,06:15:00,S002,2,0,0
R013_D1_T19,06:05:00,06:07:00,S001,1,0,0
R013_D1_T19,06:13:00,06:15:00,S002,2,0,0
R013_D1_T20,06:05:00,06:07:00,S001,1,0,0
R013_D1_T20,06:13:00,06:15:00,S002,2,0,0
R014_D0_T01,06:05:00,06:07:00,S001,1,0,0
R014_D0_T01,06:13:00,06:15:00,S002,2,0,0
R014_D0_T02,06:05:00,06:07:00,S001,1,0,0
R014_D0_T02,06:13:00,06:15:00,S002,2,0,0
R014_D0_T03,06:05:00,06:07:00,S001,1,0,0
R014_D0_T03,06:13:00,06:15:00,S002,2,0,0
R014_D0_T04,06:05:00,06:07:00,S001,1,0,0
R014_D0_T04,06:13:00,06:15:00,S002,2,0,0
R014_D0_T05,06:05:00,06:07:00,S001,1,0,0
R014_D0_T05,06:13:00,06:15:00,S002,2,0,0
R014_D0_T06,06:05:00,06:07:00,S001,1,0,0
R014_D0_T06,06:13:00,06:15:00,S002,2,0,0
R014_D0_T07,06:05:00,06:07:00,S001,1,0,0
R014_D0_T07,06:13:00,06:15:00,S002,2,0,0
R014_D0_T08,06:05:00,06:07:00,S001,1,0,0
R014_D0_T08,06:13:00,06:15:00,S002,2,0,0
R014_D0_T09,06:05:00,06:07:00,S001,1,0,0
R014_D0_T09,06:13:00,06:15:00,S002,2,0,0
R014_D0_T10,06:05:00,06:07:00,S001,1,0,0
R014_D0_T10,06:13:00,06:15:00,S002,2,0,0
R014_D0_T11,06:05:00,06:07:00,S001,1,0,0
R014_D0_T11,06:13:00,06:15:00,S002,2,0,0
R014_D0_T12,06:05:00,06:07:00,S001,1,0,0
R014_D0_T12,06:13:00,06:15:00,S002,2,0,0
R014_D0_T13,06:05:00,06:07:00,S001,1,0,0
R014_D0_T13,06:13:00,06:15:00,S002,2,0,0
R014_D0_T14,06:05:00,06:07:00,S001,1,0,0
R014_D0_T14,06:13:00,06:15:00,S002,2,0,0
R014_D0_T15,06:05:00,06:07:00,S001,1,0,0
R014_D0_T15,06:13:00,06:15:00,S002,2,0,0
R014_D0_T16,06:05:00,06:07:00,S001,1,0,0
R014_D0_T16,06:13:00,06:15:00,S002,2,0,0
R014_D0_T17,06:05:00,06:07:00,S001,1,0,0
R014_D0_T17,06:13:00,06:15:00,S002,2,0,0
R014_D0_T18,06:05:00,06:07:00,S001,1,0,0
R014_D0_T18,06:13:00,06:15:00,S002,2,0,0
R014_D0_T19,06:05:00,06:07:00,S001,1,0,0
R014_D0_T19,06:13:00,06:15:00,S002,2,0,0
R014_D0_T20,06:05:00,06:07:00,S001,1,0,0
R014_D0_T20,06:13:00,06:15:00,S002,2,0,0
R014_D1_T01,06:05:00,06:07:00,S001,1,0,0
R014_D1_T01,06:13:00,06:15:00,S002,2,0,0
R014_D1_T02,06:05:00,06:07:00,S001,1,0,0
R014_D1_T02,06:13:00,06:15:00,S002,2,0,0
R014_D1_T03,06:05:00,06:07:00,S001,1,0,0
R014_D1_T03,06:13:00,06:15:00,S002,2,0,0
R014_D1_T04,06:05:00,06:07:00,S001,1,0,0
R014_D1_T04,06:13:00,06:15:00,S002,2,0,0
R014_D1_T05,06:05:00,06:07:00,S001,1,0,0
R014_D1_T05,06:13:00,06:15:00,S002,2,0,0
R014_D1_T06,06:05:00,06:07:00,S001,1,0,0
R014_D1_T06,06:13:00,06:15:00,S002,2,0,0
R014_D1_T07,06:05:00,06:07:00,S001,1,0,0
R014_D1_T07,06:13:00,06:15:00,S002,2,0,0
R014_D1_T08,06:05:00,06:07:00,S001,1,0,0
R014_D1_T08,06:13:00,06:15:00,S002,2,0,0
R014_D1_T09,06:05:00,06:07:00,S001,1,0,0
R014_D1_T09,06:13:00,06:15:00,S002,2,0,0
R014_D1_T10,06:05:00,06:07:00,S001,1,0,0
R014_D1_T10,06:13:00,06:15:00,S002,2,0,0
R014_D1_T11,06:05:00,06:07:00,S001,1,0,0
R014_D1_T11,06:13:00,06:15:00,S002,2,0,0
R014_D1_T12,06:05:00,06:07:00,S001,1,0,0
R014_D1_T12,06:13:00,06:15:00,S002,2,0,0
R014_D1_T13,06:05:00,06:07:00,S001,1,0,0
R014_D1_T13,06:13:00,06:15:00,S002,2,0,0
R014_D1_T14,06:05:00,06:07:00,S001,1,0,0
R014_D1_T14,06:13:00,06:15:00,S002,2,0,0
R014_D1_T15,06:05:00,06:07:00,S001,1,0,0
R014_D1_T15,06:13:00,06:15:00,S002,2,0,0
R014_D1_T16,06:05:00,06:07:00,S001,1,0,0
R014_D1_T16,06:13:00,06:15:00,S002,2,0,0
R014_D1_T17,06:05:00,06:07:00,S001,1,0,0
R014_D1_T17,06:13:00,06:15:00,S002,2,0,0
R014_D1_T18,06:05:00,06:07:00,S001,1,0,0
R014_D1_T18,06:13:00,06:15:00,S002,2,0,0
R014_D1_T19,06:05:00,06:07:00,S001,1,0,0
R014_D1_T19,06:13:00,06:15:00,S002,2,0,0
R014_D1_T20,06:05:00,06:07:00,S001,1,0,0
R014_D1_T20,06:13:00,06:15:00,S002,2,0,0
R015_D0_T01,06:05:00,06:07:00,S001,1,0,0
R015_D0_T01,06:13:00,06:15:00,S002,2,0,0
R015_D0_T02,06:05:00,06:07:00,S001,1,0,0
R015_D0_T02,06:13:00,06:15:00,S002,2,0,0
R015_D0_T03,06:05:00,06:07:00,S001,1,0,0
R015_D0_T03,06:13:00,06:15:00,S002,2,0,0
R015_D0_T04,06:05:00,06:07:00,S001,1,0,0
R015_D0_T04,06:13:00,06:15:00,S002,2,0,0
R015_D0_T05,06:05:00,06:07:00,S001,1,0,0
R015_D0_T05,06:13:00,06:15:00,S002,2,0,0
R015_D0_T06,06:05:00,06:07:00,S001,1,0,0
R015_D0_T06,06:13:00,06:15:00,S002,2,0,0
R015_D0_T07,06:05:00,06:07:00,S001,1,0,0
R015_D0_T07,06:13:00,06:15:00,S002,2,0,0
R015_D0_T08,06:05:00,06:07:00,S001,1,0,0
R015_D0_T08,06:13:00,06:15:00,S002,2,0,0
R015_D0_T09,06:05:00,06:07:00,S001,1,0,0
R015_D0_T09,06:13:00,06:15:00,S002,2,0,0
R015_D0_T10,06:05:00,06:07:00,S001,1,0,0
R015_D0_T10,06:13:00,06:15:00,S002,2,0,0
R015_D0_T11,06:05:00,06:07:00,S001,1,0,0
R015_D0_T11,06:13:00,06:15:00,S002,2,0,0
R015_D0_T12,06:05:00,06:07:00,S001,1,0,0
R015_D0_T12,06:13:00,06:15:00,S002,2,0,0
R015_D0_T13,06:05:00,06:07:00,S001,1,0,0
R015_D0_T13,06:13:00,06:15:00,S002,2,0,0
R015_D0_T14,06:05:00,06:07:00,S001,1,0,0
R015_D0_T14,06:13:00,06:15:00,S002,2,0,0
R015_D0_T15,06:05:00,06:07:00,S001,1,0,0
R015_D0_T15,06:13:00,06:15:00,S002,2,0,0
R015_D0_T16,06:05:00,06:07:00,S001,1,0,0
R015_D0_T16,06:13:00,06:15:00,S002,2,0,0
R015_D0_T17,06:05:00,06:07:00,S001,1,0,0
R015_D0_T17,06:13:00,06:15:00,S002,2,0,0
R015_D0_T18,06:05:00,06:07:00,S001,1,0,0
R015_D0_T18,06:13:00,06:15:00,S002,2,0,0
R015_D0_T19,06:05:00,06:07:00,S001,1,0,0
R015_D0_T19,06:13:00,06:15:00,S002,2,0,0
R015_D0_T20,06:05:00,06:07:00,S001,1,0,0
R015_D0_T20,06:13:00,06:15:00,S002,2,0,0
R015_D1_T01,06:05:00,06:07:00,S001,1,0,0
R015_D1_T01,06:13:00,06:15:00,S002,2,0,0
R015_D1_T02,06:05:00,06:07:00,S001,1,0,0
R015_D1_T02,06:13:00,06:15:00,S002,2,0,0
R015_D1_T03,06:05:00,06:07:00,S001,1,0,0
R015_D1_T03,06:13:00,06:15:00,S002,2,0,0
R015_D1_T04,06:05:00,06:07:00,S001,1,0,0
R015_D1_T04,06:13:00,06:15:00,S002,2,0,0
R015_D1_T05,06:05:00,06:07:00,S001,1,0,0
R015_D1_T05,06:13:00,06:15:00,S002,2,0,0
R015_D1_T06,06:05:00,06:07:00,S001,1,0,0
R015_D1_T06,06:13:00,06:15:00,S002,2,0,0
R015_D1_T07,06:05:00,06:07:00,S001,1,0,0
R015_D1_T07,06:13:00,06:15:00,S002,2,0,0
R015_D1_T08,06:05:00,06:07:00,S001,1,0,0
R015_D1_T08,06:13:00,06:15:00,S002,2,0,0
R015_D1_T09,06:05:00,06:07:00,S001,1,0,0
R015_D1_T09,06:13:00,06:15:00,S002,2,0,0
R015_D1_T10,06:05:00,06:07:00,S001,1,0,0
R015_D1_T10,06:13:00,06:15:00,S002,2,0,0
R015_D1_T11,06:05:00,06:07:00,S001,1,0,0
R015_D1_T11,06:13:00,06:15:00,S002,2,0,0
R015_D1_T12,06:05:00,06:07:00,S001,1,0,0
R015_D1_T12,06:13:00,06:15:00,S002,2,0,0
R015_D1_T13,06:05:00,06:07:00,S001,1,0,0
R015_D1_T13,06:13:00,06:15:00,S002,2,0,0
R015_D1_T14,06:05:00,06:07:00,S001,1,0,0
R015_D1_T14,06:13:00,06:15:00,S002,2,0,0
R015_D1_T15,06:05:00,06:07:00,S001,1,0,0
R015_D1_T15,06:13:00,06:15:00,S002,2,0,0
R015_D1_T16,06:05:00,06:07:00,S001,1,0,0
R015_D1_T16,06:13:00,06:15:00,S002,2,0,0
R015_D1_T17,06:05:00,06:07:00,S001,1,0,0
R015_D1_T17,06:13:00,06:15:00,S002,2,0,0
R015_D1_T18,06:05:00,06:07:00,S001,1,0,0
R015_D1_T18,06:13:00,06:15:00,S002,2,0,0
R015_D1_T19,06:05:00,06:07:00,S001,1,0,0
R015_D1_T19,06:13:00,06:15:00,S002,2,0,0
R015_D1_T20,06:05:00,06:07:00,S001,1,0,0
R015_D1_T20,06:13:00,06:15:00,S002,2,0,0
R016_D0_T01,06:05:00,06:07:00,S001,1,0,0
R016_D0_T01,06:13:00,06:15:00,S002,2,0,0
R016_D0_T02,06:05:00,06:07:00,S001,1,0,0
R016_D0_T02,06:13:00,06:15:00,S002,2,0,0
R016_D0_T03,06:05:00,06:07:00,S001,1,0,0
R016_D0_T03,06:13:00,06:15:00,S002,2,0,0
R016_D0_T04,06:05:00,06:07:00,S001,1,0,0
R016_D0_T04,06:13:00,06:15:00,S002,2,0,0
R016_D0_T05,06:05:00,06:07:00,S001,1,0,0
R016_D0_T05,06:13:00,06:15:00,S002,2,0,0
R016_D0_T06,06:05:00,06:07:00,S001,1,0,0
R016_D0_T06,06:13:00,06:15:00,S002,2,0,0
R016_D0_T07,06:05:00,06:07:00,S001,1,0,0
R016_D0_T07,06:13:00,06:15:00,S002,2,0,0
R016_D0_T08,06:05:00,06:07:00,S001,1,0,0
R016_D0_T08,06:13:00,06:15:00,S002,2,0,0
R016_D0_T09,06:05:00,06:07:00,S001,1,0,0
R016_D0_T09,06:13:00,06:15:00,S002,2,0,0
R016_D0_T10,06:05:00,06:07:00,S001,1,0,0
R016_D0_T10,06:13:00,06:15:00,S002,2,0,0
R016_D0_T11,06:05:00,06:07:00,S001,1,0,0
R016_D0_T11,06:13:00,06:15:00,S002,2,0,0
R016_D0_T12,06:05:00,06:07:00,S001,1,0,0
R016_D0_T12,06:13:00,06:15:00,S002,2,0,0
R016_D0_T13,06:05:00,06:07:00,S001,1,0,0
R016_D0_T13,06:13:00,06:15:00,S002,2,0,0
R016_D0_T14,06:05:00,06:07:00,S001,1,0,0
R016_D0_T14,06:13:00,06:15:00,S002,2,0,0
R016_D0_T15,06:05:00,06:07:00,S001,1,0,0
R016_D0_T15,06:13:00,06:15:00,S002,2,0,0
R016_D0_T16,06:05:00,06:07:00,S001,1,0,0
R016_D0_T16,06:13:00,06:15:00,S002,2,0,0
R016_D0_T17,06:05:00,06:07:00,S001,1,0,0
R016_D0_T17,06:13:00,06:15:00,S002,2,0,0
R016_D0_T18,06:05:00,06:07:00,S001,1,0,0
R016_D0_T18,06:13:00,06:15:00,S002,2,0,0
R016_D0_T19,06:05:00,06:07:00,S001,1,0,0
R016_D0_T19,06:13:00,06:15:00,S002,2,0,0
R016_D0_T20,06:05:00,06:07:00,S001,1,0,0
R016_D0_T20,06:13:00,06:15:00,S002,2,0,0
R016_D1_T01,06:05:00,06:07:00,S001,1,0,0
R016_D1_T01,06:13:00,06:15:00,S002,2,0,0
R016_D1_T02,06:05:00,06:07:00,S001,1,0,0
R016_D1_T02,06:13:00,06:15:00,S002,2,0,0
R016_D1_T03,06:05:00,06:07:00,S001,1,0,0
R016_D1_T03,06:13:00,06:15:00,S002,2,0,0
R016_D1_T04,06:05:00,06:07:00,S001,1,0,0
R016_D1_T04,06:13:00,06:15:00,S002,2,0,0
R016_D1_T05,06:05:00,06:07:00,S001,1,0,0
R016_D1_T05,06:13:00,06:15:00,S002,2,0,0
R016_D1_T06,06:05:00,06:07:00,S001,1,0,0
R016_D1_T06,06:13:00,06:15:00,S002,2,0,0
R016_D1_T07,06:05:00,06:07:00,S001,1,0,0
R016_D1_T07,06:13:00,06:15:00,S002,2,0,0
R016_D1_T08,06:05:00,06:07:00,S001,1,0,0
R016_D1_T08,06:13:00,06:15:00,S002,2,0,0
R016_D1_T09,06:05:00,06:07:00,S001,1,0,0
R016_D1_T09,06:13:00,06:15:00,S002,2,0,0
R016_D1_T10,06:05:00,06:07:00,S001,1,0,0
R016_D1_T10,06:13:00,06:15:00,S002,2,0,0
R016_D1_T11,06:05:00,06:07:00,S001,1,0,0
R016_D1_T11,06:13:00,06:15:00,S002,2,0,0
R016_D1_T12,06:05:00,06:07:00,S001,1,0,0
R016_D1_T12,06:13:00,06:15:00,S002,2,0,0
R016_D1_T13,06:05:00,06:07:00,S001,1,0,0
R016_D1_T13,06:13:00,06:15:00,S002,2,0,0
R016_D1_T14,06:05:00,06:07:00,S001,1,0,0
R016_D1_T14,06:13:00,06:15:00,S002,2,0,0
R016_D1_T15,06:05:00,06:07:00,S001,1,0,0
R016_D1_T15,06:13:00,06:15:00,S002,2,0,0
R016_D1_T16,06:05:00,06:07:00,S001,1,0,0
R016_D1_T16,06:13:00,06:15:00,S002,2,0,0
R016_D1_T17,06:05:00,06:07:00,S001,1,0,0
R016_D1_T17,06:13:00,06:15:00,S002,2,0,0
R016_D1_T18,06:05:00,06:07:00,S001,1,0,0
R016_D1_T18,06:13:00,06:15:00,S002,2,0,0
R016_D1_T19,06:05:00,06:07:00,S001,1,0,0
R016_D1_T19,06:13:00,06:15:00,S002,2,0,0
R016_D1_T20,06:05:00,06:07:00,S001,1,0,0
R016_D1_T20,06:13:00,06:15:00,S002,2,0,0
R017_D0_T01,06:05:00,06:07:00,S001,1,0,0
R017_D0_T01,06:13:00,06:15:00,S002,2,0,0
R017_D0_T02,06:05:00,06:07:00,S001,1,0,0
R017_D0_T02,06:13:00,06:15:00,S002,2,0,0
R017_D0_T03,06:05:00,06:07:00,S001,1,0,0
R017_D0_T03,06:13:00,06:15:00,S002,2,0,0
R017_D0_T04,06:05:00,06:07:00,S001,1,0,0
R017_D0_T04,06:13:00,06:15:00,S002,2,0,0
R017_D0_T05,06:05:00,06:07:00,S001,1,0,0
R017_D0_T05,06:13:00,06:15:00,S002,2,0,0
R017_D0_T06,06:05:00,06:07:00,S001,1,0,0
R017_D0_T06,06:13:00,06:15:00,S002,2,0,0
R017_D0_T07,06:05:00,06:07:00,S001,1,0,0
R017_D0_T07,06:13:00,06:15:00,S002,2,0,0
R017_D0_T08,06:05:00,06:07:00,S001,1,0,0
R017_D0_T08,06:13:00,06:15:00,S002,2,0,0
R017_D0_T09,06:05:00,06:07:00,S001,1,0,0
R017_D0_T09,06:13:00,06:15:00,S002,2,0,0
R017_D0_T10,06:05:00,06:07:00,S001,1,0,0
R017_D0_T10,06:13:00,06:15:00,S002,2,0,0
R017_D0_T11,06:05:00,06:07:00,S001,1,0,0
R017_D0_T11,06:13:00,06:15:00,S002,2,0,0
R017_D0_T12,06:05:00,06:07:00,S001,1,0,0
R017_D0_T12,06:13:00,06:15:00,S002,2,0,0
R017_D0_T13,06:05:00,06:07:00,S001,1,0,0
R017_D0_T13,06:13:00,06:15:00,S002,2,0,0
R017_D0_T14,06:05:00,06:07:00,S001,1,0,0
R017_D0_T14,06:13:00,06:15:00,S002,2,0,0
R017_D0_T15,06:05:00,06:07:00,S001,1,0,0
R017_D0_T15,06:13:00,06:15:00,S002,2,0,0
R017_D0_T16,06:05:00,06:07:00,S001,1,0,0
R017_D0_T16,06:13:00,06:15:00,S002,2,0,0
R017_D0_T17,06:05:00,06:07:00,S001,1,0,0
